,Unnamed: 0,age,experience,income,zip_code,family,ccavg,education,mortgage,securities_account,cd_account,online,creditcard,personal_loan
3864,3864,62,32,142,95112,2,2.8,3,0,0,0,0,1,1
3865,3865,56,30,64,93105,3,2.5,1,0,0,0,0,0,0
3866,3866,51,25,40,91401,4,1.8,1,0,1,0,0,1,0
3867,3867,44,19,61,94080,3,2.7,2,0,0,0,0,0,0
3868,3868,41,16,44,92037,1,0.3,3,0,0,0,0,0,0
3869,3869,43,16,78,95670,3,2.6666666666666665,2,161,0,0,1,1,0
3870,3870,25,0,25,94596,2,0.9,3,0,0,0,0,0,0
3871,3871,40,16,125,91304,2,1.9,1,0,0,0,0,1,0
3872,3872,53,29,63,94720,2,1.0,3,0,0,0,1,0,0
3873,3873,54,30,54,94550,1,1.6,3,185,0,0,1,0,0
3874,3874,36,12,92,94709,2,0.0,1,184,0,0,0,0,0
3875,3875,26,2,119,95351,2,0.6,1,381,0,0,1,1,0
3876,3876,35,11,40,91784,1,2.4,2,0,0,0,1,0,0
3877,3877,29,4,41,93105,1,1.0,1,0,0,0,0,0,0
3878,3878,35,11,81,92064,2,0.0,1,0,0,0,1,1,0
3879,3879,28,4,101,95136,3,2.5,1,270,0,0,0,0,0
3880,3880,48,24,25,90024,4,0.5,2,0,0,0,0,0,0
3881,3881,46,20,55,91016,1,1.5,2,0,1,0,0,0,0
3882,3882,31,7,43,92646,1,2.1,3,166,0,0,0,1,0
3883,3883,40,16,98,94534,2,1.8,2,98,0,0,1,0,0
3884,3884,27,1,112,91330,4,2.3,3,402,0,0,1,1,0
3885,3885,32,2,69,93943,4,4.0,3,102,0,0,1,0,0
3886,3886,67,43,79,95616,4,1.7,2,215,0,1,1,1,0
3887,3887,24,-2,118,92634,2,7.2,1,0,1,0,1,0,0
3888,3888,45,18,81,95133,3,2.6666666666666665,2,251,0,0,1,1,0
3889,3889,26,0,19,93014,1,0.1,2,121,0,0,1,0,0
3890,3890,42,17,139,91101,2,2.9,3,0,0,0,1,0,1
3891,3891,65,40,63,94701,3,0.5,2,0,0,0,1,0,0
3892,3892,59,33,102,91763,2,1.4,1,0,0,0,1,0,0
3893,3893,30,5,40,92521,4,1.7,2,0,0,0,1,0,0
3894,3894,32,6,44,92886,1,0.3,1,81,0,0,1,1,0
3895,3895,36,12,59,94104,3,2.0,1,216,0,0,0,0,0
3896,3896,48,24,224,93940,2,6.666666666666668,1,0,0,1,1,1,0
3897,3897,56,31,64,90245,2,2.3,3,0,0,0,0,0,0
3898,3898,44,20,129,96001,2,3.3,1,0,0,0,1,0,0
3899,3899,60,34,43,92697,1,1.4,1,0,0,0,1,1,0
3900,3900,51,27,12,92834,3,0.4,1,0,1,1,1,1,0
3901,3901,34,10,53,94107,3,2.6,2,0,0,0,1,0,0
3902,3902,45,21,39,93305,2,2.1,3,0,0,0,0,1,0
3903,3903,47,23,65,93943,1,0.0,1,0,0,0,0,0,0
3904,3904,29,5,18,94122,1,0.4,3,94,0,0,1,1,0
3905,3905,52,28,55,94596,1,1.6,3,0,0,0,0,0,0
3906,3906,61,35,60,90245,1,2.5,3,0,0,0,1,0,0
3907,3907,40,14,42,91330,2,0.3,1,187,0,0,1,0,0
3908,3908,24,0,44,90638,3,0.1,2,0,0,0,0,0,0
3909,3909,33,7,111,90245,2,1.3,1,0,0,0,1,0,0
3910,3910,33,8,62,94596,1,1.0,1,0,0,0,1,0,0
3911,3911,52,26,44,94025,2,0.8,3,148,0,0,0,1,0
3912,3912,40,14,69,95348,1,1.5,3,0,0,0,0,0,0
3913,3913,45,20,62,92064,3,0.8,3,172,0,0,1,0,0
3914,3914,27,3,35,94080,1,1.8,2,0,0,0,0,0,0
3915,3915,38,13,91,92037,1,2.8,1,0,0,0,1,1,0
3916,3916,50,26,12,92121,1,0.2,1,96,0,0,0,0,0
3917,3917,41,15,89,94608,3,0.1,1,292,0,0,1,0,0
3918,3918,60,34,65,90024,4,1.7,2,0,1,0,1,0,0
3919,3919,64,34,179,90024,2,4.5,3,400,0,0,0,0,1
3920,3920,34,8,82,93106,2,1.5,3,0,1,1,1,1,0
3921,3921,30,6,48,95812,1,1.2,1,0,0,0,1,0,0
3922,3922,31,4,20,95616,4,1.5,2,0,0,0,1,0,0
3923,3923,41,15,91,90502,1,2.8,3,330,1,0,1,0,0
3924,3924,61,37,122,94609,2,6.0,1,0,0,0,1,0,0
3925,3925,42,18,22,90717,1,1.4,3,0,0,0,1,0,0
3926,3926,48,23,43,94301,2,1.3,1,0,0,0,1,0,0
3927,3927,59,34,38,90291,4,1.7,1,0,0,0,0,1,0
3928,3928,57,33,61,92115,3,2.6666666666666665,1,0,0,0,1,0,0
3929,3929,37,13,33,91773,4,0.4,2,0,0,0,0,0,0
3930,3930,53,27,145,95605,1,2.9,1,345,0,0,0,0,0
3931,3931,53,27,170,95003,1,1.0,1,0,0,0,1,0,0
3932,3932,26,2,55,94305,3,0.7,2,0,0,0,1,0,0
3933,3933,39,14,40,91302,1,2.5,3,0,0,0,1,0,0
3934,3934,35,11,68,94923,2,0.0,1,126,0,0,0,1,0
3935,3935,59,33,53,90034,3,2.5,1,0,0,0,1,0,0
3936,3936,43,18,63,95616,3,0.8,3,0,1,0,0,0,0
3937,3937,39,15,123,91604,2,2.2,1,92,0,0,0,1,0
3938,3938,49,24,13,95929,2,0.0,1,0,0,0,1,0,0
3939,3939,47,23,12,92110,4,0.2,1,102,0,0,0,1,0
3940,3940,41,17,53,93727,2,2.5,1,102,0,0,1,0,0
3941,3941,57,33,79,94588,1,2.7,2,294,0,0,1,1,0
3942,3942,42,17,89,90095,1,0.1,2,170,0,0,1,0,0
3943,3943,61,36,188,91360,1,9.3,2,0,0,0,0,0,1
3944,3944,56,26,62,91320,3,1.4,3,0,0,0,1,0,0
3945,3945,29,3,123,92821,3,5.6,3,428,0,0,1,0,1
3946,3946,25,-1,40,93117,3,2.4,2,0,0,0,1,0,0
3947,3947,32,8,119,94710,4,5.0,3,0,0,0,1,0,1
3948,3948,37,12,123,94304,4,3.1,2,253,0,1,1,1,1
3949,3949,31,5,23,93407,1,0.4,2,0,0,0,1,1,0
3950,3950,38,14,62,94143,1,1.5,3,255,0,0,1,0,0
3951,3951,40,14,69,92870,3,2.1,1,106,0,0,1,0,0
3952,3952,61,36,124,94611,2,3.9,1,0,1,0,0,1,0
3953,3953,50,26,52,93555,4,0.1,3,0,0,0,0,0,0
3954,3954,32,7,134,93108,2,3.1,1,0,0,0,0,0,0
3955,3955,62,36,58,94501,1,0.8,2,0,0,0,0,0,0
3956,3956,62,37,45,90033,3,0.5,2,200,0,0,1,1,0
3957,3957,40,15,75,95449,4,1.1,2,0,0,0,1,0,0
3958,3958,59,34,23,90009,4,0.4,2,78,0,0,0,0,0
3959,3959,43,19,123,91107,3,1.3,1,0,0,0,1,0,1
3960,3960,62,37,48,92028,3,2.2,1,0,0,0,0,0,0
3961,3961,48,22,145,95482,1,0.3,1,140,0,0,1,0,0
3962,3962,29,5,31,93014,1,1.0,3,0,0,0,0,0,0
3963,3963,58,32,38,93106,3,2.2,3,0,0,0,1,0,0
3964,3964,43,18,78,94025,4,1.9,3,0,0,0,0,0,0
3965,3965,39,15,94,91941,2,1.9,1,0,0,0,1,0,0
3966,3966,33,7,84,95051,1,2.9,3,0,0,0,1,0,0
3967,3967,40,15,22,94306,1,0.6,3,0,0,0,1,0,0
3968,3968,28,3,78,93108,4,0.2,1,0,0,0,1,1,0
3969,3969,38,11,75,94305,3,2.333333333333333,2,0,0,0,1,0,0
3970,3970,65,40,71,95060,3,2.2,1,0,0,0,0,1,0
3971,3971,35,11,24,95616,1,0.5,3,0,0,0,1,1,0
3972,3972,29,5,112,94998,2,4.333333333333333,1,0,0,0,1,1,0
3973,3973,61,35,53,90064,1,2.8,2,167,0,0,1,0,0
3974,3974,46,21,41,94305,1,0.5,3,0,0,0,0,0,0
3975,3975,50,23,25,91330,1,0.5,2,0,0,0,1,0,0
3976,3976,60,33,42,90277,4,2.5,2,194,0,0,1,0,0
3977,3977,54,27,51,94309,3,1.0,2,113,1,1,1,1,0
3978,3978,43,18,19,92325,2,0.3,2,0,0,0,1,0,0
3979,3979,38,14,90,93010,2,0.0,1,258,1,1,1,1,0
3980,3980,46,22,89,92866,4,1.4,2,0,0,0,1,0,0
3981,3981,64,39,22,92691,3,0.5,1,0,1,1,1,1,0
3982,3982,24,0,119,94566,1,1.5,1,0,0,0,1,0,0
3983,3983,39,13,93,93555,4,3.6,3,0,0,0,1,0,1
3984,3984,34,8,18,95741,4,0.3,1,0,0,0,0,0,0
3985,3985,65,40,32,90095,1,1.1,3,120,0,0,1,0,0
3986,3986,38,14,182,92152,3,2.6,3,0,0,1,1,1,1
3987,3987,62,36,19,95833,2,0.2,3,0,0,0,1,1,0
3988,3988,59,35,85,91330,1,3.4,3,0,0,1,0,1,1
3989,3989,49,25,90,92709,4,1.4,2,0,1,0,1,0,0
3990,3990,57,32,59,95014,2,3.7,1,134,0,0,1,0,0
3991,3991,64,38,84,94571,1,2.0,1,0,0,0,0,0,0
3992,3992,47,22,95,93311,2,3.9,2,0,0,0,0,0,1
3993,3993,30,6,13,93555,3,0.9,3,0,0,0,1,0,0
3994,3994,42,18,88,92675,4,0.8,1,0,0,0,1,1,0
3995,3995,53,28,34,92697,2,0.6,3,0,0,0,1,1,0
3996,3996,50,24,11,94501,4,0.6,3,0,0,0,0,1,0
3997,3997,62,38,80,94545,4,1.7,2,0,0,0,0,0,0
3998,3998,34,10,41,94102,1,1.3333333333333333,1,0,0,0,0,1,0
3999,3999,47,21,90,90245,2,0.8,3,0,0,0,0,0,0
4000,4000,62,37,93,93003,3,3.0,3,0,0,1,1,1,1
4001,4001,61,35,81,94709,4,1.9,2,0,0,0,0,0,0
4002,4002,59,34,60,94015,2,2.8,1,0,0,0,1,0,0
4003,4003,47,21,39,92612,3,0.6,2,0,0,0,1,1,0
4004,4004,65,39,22,92507,3,0.7,2,0,0,0,0,0,0
4005,4005,56,32,32,95827,2,0.8,1,79,1,0,1,0,0
4006,4006,56,32,28,92130,1,1.2,3,0,0,0,1,0,0
4007,4007,31,7,35,91745,2,1.0,2,0,0,0,0,1,0
4008,4008,61,31,154,94555,3,7.5,3,351,0,1,1,1,1
4009,4009,42,18,189,91605,2,7.6,1,0,0,0,1,0,0
4010,4010,44,19,40,94618,4,1.9,3,84,0,0,0,0,0
4011,4011,47,21,88,94304,2,1.7,2,0,0,0,1,0,0
4012,4012,30,6,124,91320,2,0.6,1,0,0,0,1,0,0
4013,4013,62,38,23,91304,2,0.3,3,0,0,0,0,0,0
4014,4014,56,32,23,94720,4,0.7,1,0,0,0,1,1,0
4015,4015,25,-1,139,93106,2,2.0,1,0,0,0,0,1,0
4016,4016,53,28,173,91614,4,2.7,1,427,0,0,1,0,1
4017,4017,26,0,42,92009,4,1.3,3,153,0,0,1,0,0
4018,4018,59,35,161,94301,1,2.9,1,160,0,0,0,1,0
4019,4019,62,36,28,95020,3,0.7,2,0,0,0,1,0,0
4020,4020,58,32,191,93943,4,5.2,3,194,0,0,0,1,1
4021,4021,40,14,42,90638,2,0.3,1,106,0,0,0,1,0
4022,4022,35,5,81,94234,4,4.0,3,0,0,0,1,0,0
4023,4023,51,25,175,90089,3,0.7,1,312,0,0,0,0,1
4024,4024,41,15,82,94720,3,0.1,1,0,0,0,1,0,0
4025,4025,51,27,53,94114,1,1.8,3,0,0,0,0,1,0
4026,4026,27,1,142,92038,3,5.5,1,0,0,0,0,0,1
4027,4027,46,21,42,93727,4,1.9,3,0,0,0,1,0,0
4028,4028,46,20,64,94117,4,2.9,1,189,0,0,0,0,0
4029,4029,31,5,90,94301,2,1.3,1,0,1,0,1,0,0
4030,4030,58,32,44,92354,1,0.8,2,0,0,0,0,0,0
4031,4031,42,18,29,91320,1,0.3,3,0,0,0,1,0,0
4032,4032,59,35,93,94301,2,1.6,1,0,0,0,0,1,0
4033,4033,54,24,69,93117,3,1.4,3,132,0,0,1,0,0
4034,4034,35,11,82,94022,2,1.7,2,0,0,0,1,1,0
4035,4035,34,9,180,93955,2,6.5,3,0,0,1,1,0,1
4036,4036,46,21,13,93117,2,0.7,3,0,0,0,1,0,0
4037,4037,52,28,72,91335,1,0.0,1,178,0,0,0,0,0
4038,4038,55,30,54,91367,3,1.7,1,0,0,0,1,0,0
4039,4039,34,9,104,92152,1,4.6,1,0,0,0,1,1,0
4040,4040,57,32,44,90266,2,1.9,2,157,0,0,0,0,0
4041,4041,45,19,40,95060,1,0.2,1,0,1,1,1,1,0
4042,4042,29,3,190,92612,2,4.5,1,246,0,0,1,1,0
4043,4043,49,23,64,94588,4,2.6,1,0,0,0,1,1,0
4044,4044,36,11,9,90266,2,0.3,2,99,1,0,0,0,0
4045,4045,57,31,38,94720,4,0.7,2,0,0,0,1,0,0
4046,4046,25,0,72,94303,3,2.6,3,0,0,0,1,0,0
4047,4047,43,17,82,94114,1,5.2,1,79,0,0,1,0,0
4048,4048,27,2,48,90049,2,1.6,3,119,1,0,1,0,0
4049,4049,54,28,82,94122,4,2.6,3,294,0,0,0,0,0
4050,4050,53,26,14,94590,2,1.0,2,83,0,0,0,0,0
4051,4051,55,29,162,93105,1,2.9,1,0,0,0,1,1,0
4052,4052,43,19,54,94608,2,1.7,1,0,0,0,1,0,0
4053,4053,35,11,90,94720,2,0.0,1,0,0,0,0,0,0
4054,4054,59,34,64,94116,4,1.7,1,0,0,0,0,0,0
4055,4055,42,18,65,93460,3,2.1,3,0,0,0,1,1,0
4056,4056,51,25,113,91320,2,6.3,1,0,0,0,0,0,0
4057,4057,57,32,38,90740,2,2.1,3,0,0,0,0,0,0
4058,4058,39,15,65,92037,1,1.5,3,0,0,0,0,0,0
4059,4059,53,27,39,91330,4,1.5,3,0,0,0,1,0,0
4060,4060,31,6,174,93023,2,6.7,1,0,0,0,1,1,0
4061,4061,33,3,59,91040,2,1.75,3,0,0,0,1,0,0
4062,4062,38,14,43,95053,2,1.7,1,0,0,0,1,0,0
4063,4063,47,21,24,94108,2,0.1,3,0,0,0,0,1,0
4064,4064,63,39,50,94402,1,0.0,2,166,0,0,0,0,0
4065,4065,44,19,68,94305,1,3.7,3,0,0,0,1,0,0
4066,4066,61,37,61,94122,3,2.0,3,0,0,0,1,0,0
4067,4067,52,28,21,94025,4,0.5,2,0,0,0,1,0,0
4068,4068,59,34,21,95035,2,0.5,2,0,0,0,1,0,0
4069,4069,56,32,31,94596,4,1.3,1,0,0,0,0,0,0
4070,4070,58,33,70,94720,4,0.7,1,0,1,0,0,0,0
4071,4071,30,6,25,94304,3,1.0,2,135,0,0,0,1,0
4072,4072,42,17,78,92521,1,1.0,3,0,0,0,1,0,0
4073,4073,51,27,19,92120,1,0.2,1,0,0,0,0,0,0
4074,4074,60,35,23,94608,1,0.3,3,0,0,0,1,0,0
4075,4075,30,4,40,90601,4,0.8,1,0,0,0,1,0,0
4076,4076,49,23,22,92220,1,0.3,3,0,0,0,0,0,0
4077,4077,26,0,71,92093,4,1.8,2,0,1,0,1,0,0
4078,4078,36,12,58,91320,1,3.6,2,0,0,0,0,0,0
4079,4079,65,40,75,90036,3,2.2,1,0,0,0,1,0,0
4080,4080,27,0,40,90068,1,2.0,2,110,0,0,0,1,0
4081,4081,60,35,155,92521,1,1.5,3,0,0,0,0,1,1
4082,4082,32,6,83,90036,4,2.2,2,0,0,0,0,0,0
4083,4083,46,20,99,94302,3,1.1,1,0,0,0,0,0,0
4084,4084,60,36,59,94124,1,0.0,2,0,1,0,0,0,0
4085,4085,28,2,53,94609,3,2.4,2,0,0,0,1,0,0
4086,4086,50,26,11,93106,4,0.2,1,0,1,0,0,0,0
4087,4087,52,28,179,94583,4,4.2,3,0,0,0,0,0,1
4088,4088,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0
4089,4089,30,4,85,94234,4,2.1,3,0,0,0,1,0,0
4090,4090,42,18,49,92717,3,2.1,3,0,1,0,1,0,0
4091,4091,32,6,122,94025,2,1.3,1,0,0,0,1,1,0
4092,4092,40,15,171,94539,2,3.3,1,0,0,0,1,0,0
4093,4093,49,24,138,93111,2,2.2,2,0,0,0,1,0,1
4094,4094,53,23,8,95616,4,0.4,3,0,1,0,1,0,0
4095,4095,42,17,59,94105,4,0.4,1,0,0,0,1,0,0
4096,4096,38,14,49,90740,3,2.8,1,0,0,0,0,0,0
4097,4097,60,34,92,95670,2,2.0,1,0,0,0,0,0,0
4098,4098,27,3,75,90032,4,0.0,1,0,0,0,0,0,0
4099,4099,61,35,60,92831,1,2.8,2,0,0,0,1,1,0
4100,4100,27,2,41,90254,2,1.7,2,0,0,0,1,0,0
4101,4101,45,21,40,93460,3,0.6,2,0,0,0,1,1,0
4102,4102,41,16,81,94305,2,0.4,1,146,0,0,1,1,0
4103,4103,44,20,52,94143,1,0.8,3,196,0,0,0,1,0
4104,4104,38,14,25,95616,4,1.0,1,0,0,0,0,0,0
4105,4105,39,15,139,91801,1,3.4,1,353,0,0,1,0,0
4106,4106,48,22,54,93106,1,1.2,2,0,0,0,0,0,0
4107,4107,47,22,81,94123,1,2.9,1,0,0,0,0,1,0
4108,4108,64,39,73,94025,3,2.2,1,0,1,0,0,1,0
4109,4109,27,0,30,93107,4,1.0,3,0,0,0,1,1,0
4110,4110,66,41,59,95617,3,2.4,1,0,0,0,0,0,0
4111,4111,43,17,21,95351,3,1.5,1,0,0,0,0,0,0
4112,4112,34,9,65,95014,3,0.7,2,104,0,0,1,0,0
4113,4113,28,2,41,93118,3,1.1,2,161,0,0,1,0,0
4114,4114,52,28,52,92126,4,0.1,3,121,0,0,0,0,0
4115,4115,45,20,84,94131,4,1.1,2,180,0,0,1,0,0
4116,4116,24,-2,135,90065,2,7.2,1,0,0,0,1,0,0
4117,4117,39,14,18,92037,4,0.2,3,0,1,0,0,0,0
4118,4118,40,16,34,93561,1,0.7,1,0,0,0,1,1,0
4119,4119,30,5,85,92624,4,1.8,3,0,0,0,1,0,0
4120,4120,49,23,23,94080,1,1.4,3,0,0,0,0,0,0
4121,4121,53,27,65,91711,4,2.8,2,0,0,0,0,1,0
4122,4122,56,30,195,90089,1,2.9,1,0,0,0,0,0,0
4123,4123,50,24,40,93460,4,2.6,1,89,0,0,1,0,0
4124,4124,53,29,141,90064,2,0.2,3,0,0,0,0,0,1
4125,4125,60,34,95,94104,2,0.7,2,322,0,0,1,1,0
4126,4126,58,33,23,90095,3,1.3,2,131,0,0,0,0,0
4127,4127,43,19,82,95758,2,1.8,2,0,0,0,1,1,0
4128,4128,46,21,53,93555,4,1.9,3,0,0,0,0,0,0
4129,4129,29,3,10,91320,4,0.4,1,87,0,0,1,1,0
4130,4130,56,30,75,91910,1,1.9,2,125,0,0,1,0,0
4131,4131,48,23,23,94534,4,0.4,2,122,0,0,0,0,0
4132,4132,61,36,133,90266,1,2.6,1,0,0,0,1,0,0
4133,4133,41,17,129,94720,1,3.4,1,0,0,0,0,1,0
4134,4134,35,11,85,92154,4,0.1,2,131,0,0,0,0,0
4135,4135,48,23,168,95929,2,2.8,1,308,0,0,1,0,0
4136,4136,43,19,83,92691,4,2.0,3,0,0,0,1,0,0
4137,4137,37,12,52,93943,2,1.1,2,0,0,0,1,0,0
4138,4138,47,22,114,95819,1,0.6,1,0,1,1,1,1,0
4139,4139,29,3,81,95827,1,2.9,3,0,0,0,0,0,0
4140,4140,63,38,32,94015,1,1.5,2,0,0,0,0,0,0
4141,4141,43,19,63,94118,3,2.1,3,0,0,0,0,0,0
4142,4142,57,32,70,90024,3,1.6,3,0,0,0,0,0,0
4143,4143,55,31,20,94720,2,0.3,1,0,0,0,1,0,0
4144,4144,47,23,138,91367,2,3.3,1,0,0,0,1,1,0
4145,4145,58,34,63,94305,4,1.6,2,0,0,0,0,0,0
4146,4146,53,28,85,95814,1,1.3,3,118,0,0,1,0,0
4147,4147,59,35,180,96008,2,6.5,2,0,1,1,1,1,1
4148,4148,46,22,80,95747,4,2.0,3,0,0,0,1,0,0
4149,4149,41,15,53,93106,1,0.7,3,0,0,0,1,0,0
4150,4150,46,20,72,92009,2,1.7,2,75,0,0,1,0,0
4151,4151,44,18,123,95841,3,5.9,1,0,0,1,1,1,1
4152,4152,44,18,91,91361,2,0.8,3,0,0,0,1,0,0
4153,4153,50,26,148,94608,2,6.8,1,0,0,0,1,0,0
4154,4154,51,25,163,94305,2,1.3,3,0,0,0,1,0,1
4155,4155,55,30,28,90291,4,0.1,3,149,0,0,1,1,0
4156,4156,37,12,193,92780,1,8.6,1,0,0,0,0,0,0
4157,4157,34,10,22,94545,3,0.9,3,0,0,0,1,0,0
4158,4158,59,34,74,92780,4,0.7,1,0,0,0,1,1,0
4159,4159,45,20,70,94305,4,1.9,3,0,0,0,1,1,0
4160,4160,30,4,11,95054,1,0.1,2,0,0,0,1,1,0
4161,4161,32,8,61,94703,3,2.6,2,0,0,0,0,0,0
4162,4162,61,37,41,94704,1,0.8,1,0,0,0,1,1,0
4163,4163,54,28,108,94110,4,1.9,2,0,0,0,1,0,1
4164,4164,35,10,23,90058,4,1.1,3,0,0,0,0,1,0
4165,4165,63,38,135,91768,2,3.8,3,183,0,0,0,0,1
4166,4166,66,40,30,95133,2,0.7,3,86,0,0,0,0,0
4167,4167,48,24,144,94025,4,3.5,2,0,0,0,0,0,1
4168,4168,60,34,139,95020,4,0.4,1,0,0,0,1,0,1
4169,4169,41,17,143,90059,2,2.7,3,209,0,0,1,0,1
4170,4170,31,7,44,93561,1,1.2,1,0,0,0,1,1,0
4171,4171,58,31,49,94521,4,2.5,2,0,0,0,1,0,0
4172,4172,67,42,75,90041,4,0.1,2,182,0,0,1,0,0
4173,4173,35,9,43,93943,2,0.3,1,0,0,0,1,0,0
4174,4174,40,14,59,91335,3,0.5,3,0,0,0,1,0,0
4175,4175,42,17,154,93955,3,4.9,1,0,0,1,1,1,1
4176,4176,44,18,75,95131,1,0.7,3,0,0,0,0,1,0
4177,4177,47,23,75,93106,1,2.6,2,0,0,0,0,1,0
4178,4178,59,35,88,91311,2,1.6,1,278,0,0,0,0,0
4179,4179,29,3,91,94122,1,3.4,3,0,0,0,0,0,1
4180,4180,36,6,11,92008,1,0.6666666666666666,3,0,1,1,1,1,0
4181,4181,47,22,22,90024,1,0.4,3,0,0,0,1,0,0
4182,4182,55,29,49,92691,2,0.8,3,220,0,0,0,1,0
4183,4183,41,17,140,94542,1,3.5,1,342,0,0,0,0,0
4184,4184,51,25,99,90277,2,2.4,2,0,0,0,0,0,0
4185,4185,26,2,82,91950,2,2.5,1,199,0,0,0,0,0
4186,4186,33,9,10,90005,4,1.0,1,81,0,0,0,1,0
4187,4187,30,5,109,94305,4,2.2,2,103,0,0,0,1,0
4188,4188,30,4,45,90041,4,1.3,3,0,0,0,0,0,0
4189,4189,45,19,93,91116,2,1.7,2,0,0,0,0,0,0
4190,4190,40,16,89,95814,3,3.9,2,216,1,1,1,0,1
4191,4191,42,15,39,91711,3,1.0,2,132,0,0,0,0,0
4192,4192,50,26,21,91768,1,0.2,1,89,0,0,1,0,0
4193,4193,62,37,31,95008,3,0.2,1,0,0,0,1,0,0
4194,4194,63,37,31,95819,1,0.5,3,0,0,0,1,0,0
4195,4195,43,19,52,95054,4,2.2,2,0,0,0,0,0,0
4196,4196,49,25,13,95814,1,0.9,3,0,0,0,1,0,0
4197,4197,51,25,21,90840,2,0.4,3,76,1,0,1,0,0
4198,4198,61,36,50,96003,4,1.7,1,189,0,0,1,0,0
4199,4199,43,19,81,90630,4,0.2,3,0,0,0,0,1,0
4200,4200,43,19,74,94035,4,1.9,1,0,0,0,0,1,0
4201,4201,61,36,89,93109,3,0.5,1,0,0,0,1,0,0
4202,4202,35,9,82,95064,3,0.9,2,0,0,0,1,0,0
4203,4203,59,33,88,93106,4,1.9,2,0,0,0,0,0,0
4204,4204,40,16,61,91711,3,2.1,3,0,0,0,0,0,0
4205,4205,61,36,139,95133,2,3.9,1,0,0,0,0,0,0
4206,4206,48,23,29,93711,1,1.3,2,0,0,0,0,0,0
4207,4207,37,11,51,93305,3,2.1,1,0,0,0,1,1,0
4208,4208,56,32,58,95064,1,1.8,3,241,0,0,1,0,0
4209,4209,35,9,21,91125,2,1.4,3,125,0,0,1,0,0
4210,4210,35,8,43,95819,2,1.6666666666666667,2,0,0,0,0,0,0
4211,4211,40,16,104,94301,2,1.8,2,0,0,0,0,0,0
4212,4212,50,23,9,94109,1,0.5,2,98,0,0,1,0,0
4213,4213,49,25,39,91125,3,1.9,2,0,0,0,0,0,0
4214,4214,46,22,89,94303,1,2.7,1,0,1,1,1,1,0
4215,4215,64,40,21,94028,2,0.3,3,0,0,0,0,0,0
4216,4216,60,35,173,90059,3,3.1,3,0,0,0,1,0,1
4217,4217,45,21,29,95051,1,0.3,3,105,0,0,1,1,0
4218,4218,52,27,43,94005,4,0.2,2,0,0,0,0,1,0
4219,4219,58,34,30,90066,3,0.4,2,0,0,0,0,0,0
4220,4220,54,30,39,94806,4,0.1,3,0,1,0,1,0,0
4221,4221,48,22,83,90028,2,0.4,3,248,0,0,1,0,0
4222,4222,51,25,58,93106,3,0.7,2,223,0,0,0,0,0
4223,4223,53,26,8,94709,1,0.5,2,0,0,0,0,1,0
4224,4224,57,27,39,95929,3,1.0,3,0,1,0,0,1,0
4225,4225,43,18,204,91902,2,8.8,1,0,0,0,1,0,0
4226,4226,37,13,45,94591,1,1.8,1,0,0,0,0,0,0
4227,4227,32,7,111,90277,1,3.8,1,0,1,0,0,0,0
4228,4228,34,10,83,95060,2,2.0,2,148,0,0,0,0,0
4229,4229,54,24,83,94596,1,3.0,3,0,0,0,0,0,0
4230,4230,62,36,115,92093,2,2.8,1,202,0,0,1,1,0
4231,4231,56,32,60,93106,1,1.8,3,227,0,0,1,0,0
4232,4232,39,15,53,94116,1,1.8,1,0,0,0,0,0,0
4233,4233,32,7,134,95929,2,3.3,1,0,0,0,1,0,0
4234,4234,50,24,91,93555,1,0.8,3,0,0,0,1,0,0
4235,4235,27,1,91,92173,2,0.2,1,0,0,0,1,0,0
4236,4236,37,12,128,91342,2,3.9,1,0,0,0,1,1,0
4237,4237,60,34,78,90401,3,4.4,1,0,1,0,0,0,0
4238,4238,43,19,161,92093,2,7.6,1,464,0,0,1,0,0
4239,4239,62,36,60,92182,3,2.2,3,0,0,0,1,0,0
4240,4240,39,14,161,95064,1,4.1,1,509,1,0,0,0,0
4241,4241,34,9,40,95054,4,2.0,2,0,0,0,1,1,0
4242,4242,46,21,68,94720,1,0.2,2,0,0,0,1,0,0
4243,4243,46,22,74,94550,3,0.7,1,0,0,0,1,0,0
4244,4244,51,26,55,92121,3,2.0,2,93,0,0,1,0,0
4245,4245,44,20,145,90630,1,3.5,1,0,0,0,0,1,0
4246,4246,60,35,24,94920,1,1.5,2,0,0,0,0,0,0
4247,4247,65,39,10,90210,1,0.8,2,0,0,0,1,0,0
4248,4248,58,33,138,90720,2,3.9,1,0,1,0,1,0,0
4249,4249,37,12,63,91942,4,2.1,3,0,0,0,1,0,0
4250,4250,52,28,54,90041,4,0.1,3,0,0,0,0,1,0
4251,4251,42,16,62,95064,3,0.9,3,0,0,0,1,0,0
4252,4252,54,29,81,91107,1,0.1,3,0,0,0,0,0,0
4253,4253,54,28,61,90601,3,3.0,2,0,0,0,1,1,0
4254,4254,51,27,68,91711,1,1.6,3,0,0,0,1,0,0
4255,4255,59,35,78,90095,2,2.8,1,0,0,0,1,0,0
4256,4256,41,17,165,91311,2,7.6,1,157,0,0,0,0,0
4257,4257,43,17,48,95762,3,2.2,2,0,0,0,0,1,0
4258,4258,52,26,155,92660,3,7.2,2,0,0,0,1,0,1
4259,4259,52,26,158,94920,2,3.7,3,251,0,0,0,1,1
